4 	 Kapitálové účty a dlhodobé záväzky	47 	 Dlhodobé záväzky	478 	 Dlhodobé zmenky na úhradu	P	Súvahový		
4 	 Kapitálové účty a dlhodobé záväzky	47 	 Dlhodobé záväzky	479 	 Ostatné dlhodobé záväzky	P	Súvahový		
4 	 Kapitálové účty a dlhodobé záväzky	48 	 Odložený daňový záväzok a odložená daňová pohľadávka	481 	 Odložený daňový záväzok a odložená daňová pohľadávka	P	Súvahový		
4 	 Kapitálové účty a dlhodobé záväzky	49 	 Fyzická osoba – podnikateľ	491 	 Vlastné imanie fyzickej osoby – podnikateľa	P	Súvahový		
5 	 Náklady	50 	 Spotrebované nákupy	501 	 Spotreba materiálu	N	Výsledkový		
5 	 Náklady	50 	 Spotrebované nákupy	502 	 Spotreba energie	N	Výsledkový		
5 	 Náklady	50 	 Spotrebované nákupy	503 	 Spotreba ostatných neskladovateľných dodávok	N	Výsledkový		
5 	 Náklady	50 	 Spotrebované nákupy	504 	 Predaný tovar	N	Výsledkový		
5 	 Náklady	50 	 Spotrebované nákupy	505 	 Tvorba a zúčtovanie opravných položiek k zásobám	N	Výsledkový		
5 	 Náklady	50 	 Spotrebované nákupy	507	 Predaná nehnuteľnosť	N	Výsledkový		
5 	 Náklady	51 	 Služby	511 	 Opravy a udržiavanie	N	Výsledkový		
5 	 Náklady	51 	 Služby	512 	 Cestovné	N	Výsledkový		
5 	 Náklady	51 	 Služby	513 	 Náklady na reprezentáciu	N	Výsledkový		
5 	 Náklady	51 	 Služby	518 	 Ostatné služby	N	Výsledkový		
5 	 Náklady	52 	 Osobné náklady	521 	 Mzdové náklady	N	Výsledkový		
5 	 Náklady	52 	 Osobné náklady	522 	 Príjmy spoločníkov a členov zo závislej činnosti	N	Výsledkový		
5 	 Náklady	52 	 Osobné náklady	523 	 Odmeny členom orgánov spoločnosti a družstva	N	Výsledkový		
5 	 Náklady	52 	 Osobné náklady	524 	 Zákonné sociálne poistenie	N	Výsledkový		
5 	 Náklady	52 	 Osobné náklady	525 	 Ostatné sociálne poistenie	N	Výsledkový		
5 	 Náklady	52 	 Osobné náklady	526 	 Sociálne náklady fyzickej osoby – podnikateľa	N	Výsledkový		
5 	 Náklady	52 	 Osobné náklady	527 	 Zákonné sociálne náklady	N	Výsledkový		
5 	 Náklady	52 	 Osobné náklady	528 	 Ostatné sociálne náklady	N	Výsledkový		
5 	 Náklady	53 	 Dane a poplatky	531 	 Daň z motorových vozidiel	N	Výsledkový		
